,OFFENSE,BLKADDR,City,State,Latitude,Longitude
1633,BURGLARY COMMERCIAL,1200 BLOCK 5TH ST,Berkeley,CA,37.880756, -122.303056
1634,VEHICLE STOLEN,1900 BLOCK UNIVERSITY AVE,Berkeley,CA,37.871544, -122.272714
1635,THEFT FROM AUTO,1900 BLOCK WOOLSEY ST,Berkeley,CA,37.851921, -122.269813
1636,VEHICLE RECOVERED,2700 BLOCK TELEGRAPH AVE,Berkeley,CA,37.861387, -122.259001
1637,VEHICLE STOLEN,2000 BLOCK SAN PABLO AVE,Berkeley,CA,37.868815, -122.292131
1638,VEHICLE STOLEN,1300 BLOCK DWIGHT WAY,Berkeley,CA,37.861627, -122.285466
1639,BURGLARY RESIDENTIAL,600 BLOCK PERALTA AVE,Berkeley,CA,37.896395, -122.285494
1640,THEFT FROM AUTO,1900 BLOCK YOSEMITE RD,Berkeley,CA,37.896431, -122.278418
1641,THEFT FROM PERSON,2500 BLOCK DURANT AVE,Berkeley,CA,37.867852, -122.258699
1642,DOMESTIC VIOLENCE,1100 BLOCK GILMAN ST,Berkeley,CA,37.880667, -122.29489
1643,DOMESTIC VIOLENCE,2419 SAN PABLO AVE,Berkeley,CA,37.862552, -122.289951
1644,DISTURBANCE,1500 BLOCK ARCH ST,Berkeley,CA,37.880636, -122.264757
1645,BRANDISHING,2400 BLOCK SHATTUCK AVE,Berkeley,CA,37.865772, -122.267643
1646,VEHICLE STOLEN,1232 DWIGHT WAY,Berkeley,CA,37.86156, -122.285969
1647,FRAUD/FORGERY,1100 BLOCK ADDISON ST,Berkeley,CA,37.868161, -122.291751
1648,VANDALISM,2500 BLOCK TELEGRAPH AVE,Berkeley,CA,37.864827, -122.258577
1649,VEHICLE STOLEN,1000 BLOCK FOLGER AVE,Berkeley,CA,37.850444, -122.288866
1650,DISTURBANCE,2100 BLOCK SHATTUCK AVE,Berkeley,CA,37.871167, -122.268285
1651,NARCOTICS,2400 BLOCK ELLSWORTH ST,Berkeley,CA,37.866074, -122.26331
1652,THEFT FELONY (OVER $950),1600 BLOCK 63RD ST,Berkeley,CA,37.847281, -122.27545
1653,THEFT FELONY (OVER $950),64 PANORAMIC WAY,Berkeley,CA,37.868192, -122.248515
1654,VANDALISM,1600 BLOCK TYLER ST,Berkeley,CA,37.852683, -122.276556
1655,VEHICLE STOLEN,1300 BLOCK PARKER ST,Berkeley,CA,37.859906, -122.284931
1656,THEFT FELONY (OVER $950),2700 BLOCK DWIGHT WAY,Berkeley,CA,37.865748, -122.253396
1657,VEHICLE STOLEN,1100 BLOCK FRESNO AVE,Berkeley,CA,37.887344, -122.277321
1658,BURGLARY COMMERCIAL,1800 BLOCK SOLANO AVE,Berkeley,CA,37.891332, -122.279975
1659,THEFT FELONY (OVER $950),1700 BLOCK FRANCISCO ST,Berkeley,CA,37.874581, -122.277744
1660,VEHICLE STOLEN,1500 BLOCK PARKER ST,Berkeley,CA,37.860507, -122.280446
1661,DISTURBANCE,1500 BLOCK JULIA ST,Berkeley,CA,37.854186, -122.279157
1662,THEFT FROM AUTO,2000 BLOCK FRANCISCO ST,Berkeley,CA,37.875391, -122.271141
1663,BURGLARY AUTO,1500 BLOCK GRIZZLY PEAK BLVD,Berkeley,CA,37.88222, -122.247955
1664,THEFT MISD. (UNDER $950),1100 BLOCK ADDISON ST,Berkeley,CA,37.868161, -122.291751
1665,THEFT MISD. (UNDER $950),1400 BLOCK SHATTUCK AVE,Berkeley,CA,37.881957, -122.269551
1666,THEFT FELONY (OVER $950),1400 BLOCK DERBY ST,Berkeley,CA,37.858448, -122.282308
1667,ASSAULT/BATTERY MISD.,100 BLOCK SEAWALL DR,Berkeley,CA,37.863611, -122.317566
1668,BURGLARY COMMERCIAL,600 BLOCK HEARST AVE,Berkeley,CA,37.868334, -122.303753
1669,THEFT MISD. (UNDER $950),2300 SHATTUCK AVE,Berkeley,CA,37.867176, -122.267802
1670,BURGLARY AUTO,100 BLOCK SEAWALL DR,Berkeley,CA,37.863611, -122.317566
1671,ASSAULT/BATTERY MISD.,2800 BLOCK PRINCE ST,Berkeley,CA,37.855065, -122.249937
1672,THEFT FROM AUTO,2300 BLOCK SPAULDING AVE,Berkeley,CA,37.865795, -122.28044
1673,ASSAULT/BATTERY MISD.,1900 BLOCK SAN PABLO AVE,Berkeley,CA,37.870205, -122.292581
1674,FRAUD/FORGERY,1200 BLOCK UNIVERSITY AVE,Berkeley,CA,37.869385, -122.28953
1675,THEFT MISD. (UNDER $950),2100 BLOCK SHATTUCK AVE,Berkeley,CA,37.871167, -122.268285
1676,THEFT MISD. (UNDER $950),1000 BLOCK GILMAN ST,Berkeley,CA,37.88014, -122.297498
1677,VEHICLE STOLEN,1200 BLOCK RUSSELL ST,Berkeley,CA,37.853864, -122.285643
1678,ARSON,1100 BLOCK UNIVERSITY AVE,Berkeley,CA,37.869067, -122.292043
1679,THEFT FROM AUTO,2900 BLOCK WHEELER ST,Berkeley,CA,37.856853, -122.26482
1680,BURGLARY AUTO,1500 BLOCK SHATTUCK AVE,Berkeley,CA,37.880227, -122.26936
1681,SEXUAL ASSAULT MISD.,1900 BLOCK RUSSELL ST,Berkeley,CA,37.856132, -122.271292
1682,DISTURBANCE,2800 BLOCK ADELINE ST,Berkeley,CA,37.858116, -122.268002
1683,VEHICLE STOLEN,1600 BLOCK WALNUT ST,Berkeley,CA,37.878407, -122.267962
1684,VEHICLE STOLEN,1800 BLOCK SAN LORENZO AVE,Berkeley,CA,37.894256, -122.281603
1685,DISTURBANCE,2200 BLOCK DURANT AVE,Berkeley,CA,37.866969, -122.26553
1686,THEFT MISD. (UNDER $950),2500 BLOCK PIEDMONT AVE,Berkeley,CA,37.865868, -122.251595
1687,IDENTITY THEFT,1300 BLOCK UNIVERSITY AVE,Berkeley,CA,37.869764, -122.28655
1688,THEFT FROM PERSON,3000 BLOCK SAN PABLO AVE,Berkeley,CA,37.851919, -122.286667
1689,VEHICLE STOLEN,800 BLOCK INDIAN ROCK AVE,Berkeley,CA,37.892875, -122.268748
1690,ROBBERY,2000 BLOCK ACTON ST,Berkeley,CA,37.870054, -122.284263
1691,BURGLARY RESIDENTIAL,2900 BLOCK HARPER ST,Berkeley,CA,37.855832, -122.272369
1692,THEFT MISD. (UNDER $950),2800 BLOCK ADELINE ST,Berkeley,CA,37.858116, -122.268002
1693,BRANDISHING,2000 BLOCK ALLSTON WAY,Berkeley,CA,37.869105, -122.270064
1694,BURGLARY RESIDENTIAL,2500 BLOCK PIEDMONT AVE,Berkeley,CA,37.865868, -122.251595
1695,THEFT FROM AUTO,2700 BLOCK ACTON ST,Berkeley,CA,37.858427, -122.282485
1696,THEFT MISD. (UNDER $950),2100 BLOCK SHATTUCK AVE,Berkeley,CA,37.871167, -122.268285
1697,ASSAULT/BATTERY MISD.,1800 BLOCK ADDISON ST,Berkeley,CA,37.870298, -122.275101
1698,VEHICLE STOLEN,1000 BLOCK SIERRA ST,Berkeley,CA,37.888679, -122.280432
1699,DISTURBANCE,2200 BLOCK SACRAMENTO ST,Berkeley,CA,37.867212, -122.281739
1700,VANDALISM,1900 ALCATRAZ AVE,Berkeley,CA,37.84905, -122.269098
1701,ASSAULT/BATTERY MISD.,2700 BLOCK WEBSTER ST,Berkeley,CA,37.855798, -122.252707
1702,VEHICLE STOLEN,2700 BLOCK MARTIN LUTHER KING JR WAY,Berkeley,CA,37.859665, -122.27169
1703,THEFT MISD. (UNDER $950),2800 BLOCK ADELINE ST,Berkeley,CA,37.858116, -122.268002
1704,BURGLARY AUTO,2400 BLOCK WARD ST,Berkeley,CA,37.860372, -122.25981
1705,THEFT MISD. (UNDER $950),200 BLOCK MARINA BLVD,Berkeley,CA,37.868667, -122.313656
1706,THEFT MISD. (UNDER $950),1300 BLOCK GILMAN ST,Berkeley,CA,37.881366, -122.289688
1707,VANDALISM,1800 BLOCK SAN PABLO AVE,Berkeley,CA,37.871369, -122.292954
1708,BURGLARY AUTO,800 BLOCK ANTHONY ST,Berkeley,CA,37.85175, -122.29379
1709,BURGLARY COMMERCIAL,1200 BLOCK EUCLID AVE,Berkeley,CA,37.88674, -122.262299
1710,DOMESTIC VIOLENCE,1700 BLOCK UNIVERSITY AVE,Berkeley,CA,37.870948, -122.27733
1711,BURGLARY AUTO,2400 BLOCK WARD ST,Berkeley,CA,37.860372, -122.25981
1712,VANDALISM,900 BLOCK ASHBY AVE,Berkeley,CA,37.851017, -122.291088
1713,BURGLARY COMMERCIAL,2100 BLOCK WARD ST,Berkeley,CA,37.85948, -122.266689
1714,BURGLARY AUTO,2700 BLOCK WEBSTER ST,Berkeley,CA,37.855798, -122.252707
1715,VEHICLE STOLEN,1100 BLOCK FRANCISCO ST,Berkeley,CA,37.872656, -122.292748
1716,ASSAULT/BATTERY MISD.,1600 BLOCK SPRUCE ST,Berkeley,CA,37.878864, -122.265718
1717,VANDALISM,1900 BLOCK ALCATRAZ AVE,Berkeley,CA,37.84905, -122.269098
1718,DISTURBANCE,2100 BLOCK MARTIN LUTHER KING JR WAY,Berkeley,CA,37.869688, -122.272805
1719,ASSAULT/BATTERY FEL.,600 BLOCK GILMAN ST,Berkeley,CA,37.878405, -122.306072
1720,THEFT MISD. (UNDER $950),1400 BLOCK UNIVERSITY AVE,Berkeley,CA,37.870054, -122.284263
1721,THEFT MISD. (UNDER $950),2100 BLOCK SHATTUCK AVE,Berkeley,CA,37.871167, -122.268285
1722,BURGLARY AUTO,2200 BLOCK MARIN AVE,Berkeley,CA,37.891755, -122.269881
1723,VANDALISM,2800 BLOCK SACRAMENTO ST,Berkeley,CA,37.856769, -122.27984
1724,THEFT MISD. (UNDER $950),300 BLOCK VERMONT AVE,Berkeley,CA,37.903781, -122.273576
1725,BURGLARY COMMERCIAL,1200 BLOCK SAN PABLO AVE,Berkeley,CA,37.882033, -122.296381
1726,ROBBERY,2100 BLOCK SHATTUCK AVE,Berkeley,CA,37.871167, -122.268285
1727,THEFT FELONY (OVER $950),2200 BLOCK SACRAMENTO ST,Berkeley,CA,37.867212, -122.281739
1728,SEXUAL ASSAULT MISD.,3100 BLOCK HARPER ST,Berkeley,CA,37.852348, -122.271972
1729,THEFT MISD. (UNDER $950),1300 BLOCK 10TH ST,Berkeley,CA,37.879968, -122.296885
1730,THEFT FROM AUTO,,Berkeley,CA,37.869058, -122.270455
1731,SEXUAL ASSAULT MISD.,2100 BLOCK SHATTUCK AVE,Berkeley,CA,37.871167, -122.268285
1732,VEHICLE STOLEN,1800 BLOCK UNIVERSITY AVE,Berkeley,CA,37.871246, -122.274991
1733,VEHICLE STOLEN,2600 BLOCK MABEL ST,Berkeley,CA,37.859881, -122.285128
1734,THEFT FROM AUTO,1800 BLOCK STUART ST,Berkeley,CA,37.857784, -122.272998
1735,BURGLARY AUTO,3000 BLOCK ADELINE ST,Berkeley,CA,37.85488, -122.269079
1736,SEXUAL ASSAULT FEL.,2100 BLOCK MARTIN LUTHER KING JR WAY,Berkeley,CA,37.869688, -122.272805
1737,BURGLARY AUTO,2700 BLOCK ELMWOOD AVE,Berkeley,CA,37.85717, -122.252209
1738,THEFT FELONY (OVER $950),2200 BLOCK STUART ST,Berkeley,CA,37.858888, -122.264137
1739,THEFT MISD. (UNDER $950),2800 BLOCK ADELINE ST,Berkeley,CA,37.858116, -122.268002
1740,VEHICLE STOLEN,1800 BLOCK ALCATRAZ AVE,Berkeley,CA,37.848774, -122.271171
1741,ARSON,2900 BLOCK DOHR ST,Berkeley,CA,37.854612, -122.281178
1742,THEFT FELONY (OVER $950),1300 BLOCK DELAWARE ST,Berkeley,CA,37.872499, -122.286632
1743,DISTURBANCE,1600 BLOCK HOPKINS ST,Berkeley,CA,37.882016, -122.281271
1744,VEHICLE STOLEN,2700 BLOCK MABEL ST,Berkeley,CA,37.858147, -122.2848
1745,ASSAULT/BATTERY FEL.,1000 BLOCK UNIVERSITY AVE,Berkeley,CA,37.868641, -122.29415
1746,THEFT MISD. (UNDER $950),2100 BLOCK SHATTUCK AVE,Berkeley,CA,37.871167, -122.268285
1747,THEFT MISD. (UNDER $950),1500 BLOCK WALNUT ST,Berkeley,CA,37.880376, -122.268183
1748,THEFT MISD. (UNDER $950),2300 SHATTUCK AVE,Berkeley,CA,37.867176, -122.267802
1749,VEHICLE STOLEN,1700 BLOCK 6TH ST,Berkeley,CA,37.871917, -122.298961
1750,DOMESTIC VIOLENCE,900 BLOCK ADDISON ST,Berkeley,CA,37.866936, -122.296218
1751,NARCOTICS,2500 BLOCK HASTE ST,Berkeley,CA,37.866025, -122.258623
1752,THEFT FELONY (OVER $950),100 BLOCK SEAWALL DR,Berkeley,CA,37.863611, -122.317566
1753,DISTURBANCE,2400 BLOCK SHATTUCK AVE,Berkeley,CA,37.865772, -122.267643
1754,THEFT FELONY (OVER $950),2700 BLOCK 9TH ST,Berkeley,CA,37.857336, -122.290797
1755,VANDALISM,1000 BLOCK MARIPOSA AVE,Berkeley,CA,37.889658, -122.270137
1756,VEHICLE STOLEN,1300 BLOCK WALNUT ST,Berkeley,CA,37.883798, -122.268567
1757,THEFT FELONY (OVER $950),1800 BLOCK MONTEREY AVE,Berkeley,CA,37.887246, -122.278286
1758,BURGLARY AUTO,2400 BLOCK MCKINLEY AVE,Berkeley,CA,37.864925, -122.273436
1759,BURGLARY RESIDENTIAL,1500 BLOCK EDITH ST,Berkeley,CA,37.878986, -122.277231
1760,ROBBERY,1815 PRINCE ST,Berkeley,CA,37.852315, -122.272231
1761,BURGLARY AUTO,1700 BLOCK SOLANO AVE,Berkeley,CA,37.891214, -122.282158
1762,FRAUD/FORGERY,1700 BLOCK WARD ST,Berkeley,CA,37.858392, -122.275421
1763,DISTURBANCE,1444 WALNUT ST,Berkeley,CA,37.880592, -122.268207
1764,THEFT MISD. (UNDER $950),1000 BLOCK GILMAN ST,Berkeley,CA,37.88014, -122.297498
1765,VEHICLE STOLEN,2200 BLOCK SHATTUCK AVE,Berkeley,CA,37.869363, -122.268028
1766,THEFT MISD. (UNDER $950),2300 SHATTUCK AVE,Berkeley,CA,37.867176, -122.267802
1767,THEFT MISD. (UNDER $950),1700 BLOCK MARIN AVE,Berkeley,CA,37.889482, -122.281718
1768,BURGLARY AUTO,200 BLOCK ALVARADO RD,Berkeley,CA,37.855969, -122.236484
1769,BRANDISHING,2100 BLOCK SHATTUCK AVE,Berkeley,CA,37.871167, -122.268285
1770,FRAUD/FORGERY,1300 BLOCK UNIVERSITY AVE,Berkeley,CA,37.869764, -122.28655
1771,ROBBERY,1500 BLOCK WARD ST,Berkeley,CA,37.857856, -122.279721
1772,THEFT MISD. (UNDER $950),1400 BLOCK HAWTHORNE TER,Berkeley,CA,37.882482, -122.261872
1773,VEHICLE STOLEN,2400 BLOCK WARRING ST,Berkeley,CA,37.867708, -122.250801
1774,VEHICLE STOLEN,1400 BLOCK 67TH ST,Berkeley,CA,37.850629, -122.28065
1775,BURGLARY AUTO,1400 BLOCK GRANT ST,Berkeley,CA,37.880334, -122.27627
1776,BURGLARY RESIDENTIAL,2400 BLOCK ELLSWORTH ST,Berkeley,CA,37.866074, -122.26331
1777,THEFT MISD. (UNDER $950),2900 BLOCK TELEGRAPH AVE,Berkeley,CA,37.857452, -122.259548
1778,VEHICLE STOLEN,1105 PARKER ST,Berkeley,CA,37.859413, -122.288733
1779,BURGLARY AUTO,1700 BLOCK ALLSTON WAY,Berkeley,CA,37.868206, -122.277232
1780,THEFT FELONY (OVER $950),2400 BLOCK 4TH ST,Berkeley,CA,37.8611, -122.297826
1781,VANDALISM,2000 BLOCK ADDISON ST,Berkeley,CA,37.870867, -122.270635
1782,VEHICLE STOLEN,2600 BLOCK ETNA ST,Berkeley,CA,37.863823, -122.252575
1783,BURGLARY RESIDENTIAL,700 BLOCK ARLINGTON AVE,Berkeley,CA,37.897333, -122.276042
1784,BURGLARY RESIDENTIAL,3200 BLOCK SACRAMENTO ST,Berkeley,CA,37.849431, -122.278174
1785,VEHICLE STOLEN,1400 BLOCK ADDISON ST,Berkeley,CA,37.869186, -122.283943
1786,BURGLARY AUTO,500 BLOCK UNIVERSITY AVE,Berkeley,CA,37.866293, -122.30551
1787,THEFT FELONY (OVER $950),1100 BLOCK SHATTUCK AVE,Berkeley,CA,37.887843, -122.270011
1788,THEFT MISD. (UNDER $950),2700 BLOCK REGENT ST,Berkeley,CA,37.861573, -122.257452
1789,MISSING ADULT,2100 BLOCK SAN PABLO AVE,Berkeley,CA,37.867501, -122.291709
1790,DOMESTIC VIOLENCE,1500 BLOCK PRINCE ST,Berkeley,CA,37.851503, -122.278518
1791,VANDALISM,1800 BLOCK SPRUCE ST,Berkeley,CA,37.875053, -122.26548
1792,THEFT MISD. (UNDER $950),2800 BLOCK ADELINE ST,Berkeley,CA,37.858116, -122.268002
1793,DISTURBANCE,2300 BLOCK WEBSTER ST,Berkeley,CA,37.854857, -122.262314
1794,THEFT MISD. (UNDER $950),2400 BLOCK ASHBY AVE,Berkeley,CA,37.856111, -122.260248
1795,FRAUD/FORGERY,1200 BLOCK ROSE ST,Berkeley,CA,37.876615, -122.291393
1796,THEFT FELONY (OVER $950),1000 BLOCK MERCED ST,Berkeley,CA,37.888768, -122.279287
1797,THEFT MISD. (UNDER $950),2100 BLOCK SHATTUCK AVE,Berkeley,CA,37.871167, -122.268285
1798,THEFT FROM AUTO,1100 BLOCK HIGH CT,Berkeley,CA,37.888702, -122.26371
1799,THEFT FELONY (OVER $950),1400 BLOCK DERBY ST,Berkeley,CA,37.858448, -122.282308
1800,VEHICLE STOLEN,2200 BLOCK HASTE ST,Berkeley,CA,37.865141, -122.265441
1801,THEFT MISD. (UNDER $950),1000 BLOCK GILMAN ST,Berkeley,CA,37.88014, -122.297498
1802,BURGLARY RESIDENTIAL,1300 BLOCK ADDISON ST,Berkeley,CA,37.868913, -122.28608
1803,ASSAULT/BATTERY FEL.,1732 6TH ST,Berkeley,CA,37.871161, -122.298716
1804,VEHICLE STOLEN,800 BLOCK POTTER ST,Berkeley,CA,37.850798, -122.294689
1805,THEFT FELONY (OVER $950),1500 BLOCK ACTON ST,Berkeley,CA,37.878051, -122.285222
1806,THEFT FROM AUTO,600 BLOCK ADDISON ST,Berkeley,CA,37.865793, -122.301779
1807,IDENTITY THEFT,2900 BLOCK DERBY ST,Berkeley,CA,37.862393, -122.248851
1808,VANDALISM,2100 BLOCK 6TH ST,Berkeley,CA,37.866563, -122.297217
1809,THEFT FELONY (OVER $950),1700 BLOCK WARD ST,Berkeley,CA,37.858392, -122.275421
1810,THEFT MISD. (UNDER $950),1500 BLOCK UNIVERSITY AVE,Berkeley,CA,37.870396, -122.281585
1811,VEHICLE STOLEN,1400 BLOCK 67TH ST,Berkeley,CA,37.850629, -122.28065
1812,ROBBERY,2500 BLOCK TELEGRAPH AVE,Berkeley,CA,37.864827, -122.258577
1813,BURGLARY COMMERCIAL,700 BLOCK HEINZ AVE,Berkeley,CA,37.852934, -122.294575
1814,THEFT FELONY (OVER $950),1600 BLOCK ADDISON ST,Berkeley,CA,37.869741, -122.279479
1815,BURGLARY AUTO,2651 BANCROFT WAY,Berkeley,CA,37.869104, -122.256017
1816,THEFT MISD. (UNDER $950),2400 BLOCK PIEDMONT AVE,Berkeley,CA,37.867513, -122.25195
1817,ASSAULT/BATTERY FEL.,1100 BLOCK UNIVERSITY AVE,Berkeley,CA,37.869067, -122.292043
1818,FRAUD/FORGERY,2000 BLOCK UNIVERSITY AVE,Berkeley,CA,37.871828, -122.270516
1819,ASSAULT/BATTERY MISD.,2400 BLOCK TELEGRAPH AVE,Berkeley,CA,37.866761, -122.258779
1820,BURGLARY COMMERCIAL,1900 BLOCK SAN PABLO AVE,Berkeley,CA,37.870205, -122.292581
1821,DISTURBANCE,2700 BLOCK PIEDMONT AVE,Berkeley,CA,37.862024, -122.251212
1822,THEFT MISD. (UNDER $950),1400 BLOCK SHATTUCK AVE,Berkeley,CA,37.881957, -122.269551
1823,DISTURBANCE,2400 BLOCK SHATTUCK AVE,Berkeley,CA,37.865772, -122.267643
1824,THEFT FELONY (OVER $950),1000 BLOCK GILMAN ST,Berkeley,CA,37.88014, -122.297498
1825,SEXUAL ASSAULT MISD.,2300 BLOCK TELEGRAPH AVE,Berkeley,CA,37.868714, -122.259189
1826,THEFT MISD. (UNDER $950),2500 BLOCK DWIGHT WAY,Berkeley,CA,37.865134, -122.258331
1827,ROBBERY,2800 BLOCK ADELINE ST,Berkeley,CA,37.858116, -122.268002
1828,BURGLARY RESIDENTIAL,1300 BLOCK UNIVERSITY AVE,Berkeley,CA,37.869764, -122.28655
1829,FRAUD/FORGERY,400 BLOCK VINCENTE AVE,Berkeley,CA,37.899959, -122.282042
1830,BURGLARY RESIDENTIAL,2500 BLOCK TELEGRAPH AVE,Berkeley,CA,37.864827, -122.258577
1831,THEFT FROM AUTO,2800 BLOCK ADELINE ST,Berkeley,CA,37.858116, -122.268002
1832,VEHICLE STOLEN,700 BLOCK SANTA BARBARA RD,Berkeley,CA,37.897731, -122.271759
1833,DOMESTIC VIOLENCE,2500 BLOCK HILLEGASS AVE,Berkeley,CA,37.865149, -122.256487
1834,THEFT MISD. (UNDER $950),2600 BLOCK TELEGRAPH AVE,Berkeley,CA,37.862927, -122.258784
1835,VEHICLE STOLEN,100 BLOCK SOUTHAMPTON AVE,Berkeley,CA,37.896688, -122.27456
1836,THEFT MISD. (UNDER $950),1800 BLOCK SOLANO AVE,Berkeley,CA,37.891332, -122.279975
1837,THEFT MISD. (UNDER $950),2800 BLOCK ADELINE ST,Berkeley,CA,37.858116, -122.268002
1838,THEFT FELONY (OVER $950),1800 BLOCK SAN PEDRO AVE,Berkeley,CA,37.892598, -122.280094
1839,THEFT FROM AUTO,200 BLOCK UNIVERSITY AVE,Berkeley,CA,37.865511, -122.309967
1840,BURGLARY AUTO,2400 BLOCK PARKER ST,Berkeley,CA,37.863072, -122.260352
1841,THEFT FELONY (OVER $950),2300 SHATTUCK AVE,Berkeley,CA,37.867176, -122.267802
1842,FRAUD/FORGERY,,Berkeley,CA,37.869058, -122.270455
1843,THEFT MISD. (UNDER $950),2000 BLOCK MILVIA ST,Berkeley,CA,37.871461, -122.270706
1844,THEFT MISD. (UNDER $950),2300 BLOCK TELEGRAPH AVE,Berkeley,CA,37.868714, -122.259189
1845,VANDALISM,1900 BLOCK SAN PABLO AVE,Berkeley,CA,37.870205, -122.292581
1846,BURGLARY RESIDENTIAL,3000 BLOCK SAN PABLO AVE,Berkeley,CA,37.851919, -122.286667
1847,DISTURBANCE,1300 BLOCK UNIVERSITY AVE,Berkeley,CA,37.869764, -122.28655
1848,THEFT FELONY (OVER $950),700 BLOCK ARLINGTON AVE,Berkeley,CA,37.897333, -122.276042
1849,BURGLARY AUTO,1000 BLOCK MILLER AVE,Berkeley,CA,37.894233, -122.260552
1850,THEFT MISD. (UNDER $950),2100 BLOCK SHATTUCK AVE,Berkeley,CA,37.871167, -122.268285
1851,VANDALISM,2300 BLOCK SAN PABLO AVE,Berkeley,CA,37.864385, -122.290697
1852,THEFT FELONY (OVER $950),1300 BLOCK SANTA FE AVE,Berkeley,CA,37.881227, -122.29097
1853,VANDALISM,2300 BLOCK WARRING ST,Berkeley,CA,37.869113, -122.250903
1854,THEFT MISD. (UNDER $950),2200 BLOCK SHATTUCK AVE,Berkeley,CA,37.869363, -122.268028
1855,THEFT MISD. (UNDER $950),2100 BLOCK EUNICE ST,Berkeley,CA,37.885653, -122.269953
1856,DISTURBANCE,1900 BLOCK FRANCISCO ST,Berkeley,CA,37.875113, -122.273413
1857,THEFT MISD. (UNDER $950),2100 BLOCK SHATTUCK AVE,Berkeley,CA,37.871167, -122.268285
1858,THEFT MISD. (UNDER $950),1400 BLOCK UNIVERSITY AVE,Berkeley,CA,37.870054, -122.284263
1859,DISTURBANCE,1300 BLOCK UNIVERSITY AVE,Berkeley,CA,37.869764, -122.28655
1860,ALCOHOL OFFENSE,2400 BLOCK TELEGRAPH AVE,Berkeley,CA,37.866761, -122.258779
1861,DISTURBANCE,1900 BLOCK FRANCISCO ST,Berkeley,CA,37.875113, -122.273413
1862,DISTURBANCE,3000 BLOCK STANTON ST,Berkeley,CA,37.853203, -122.279642
1863,VEHICLE STOLEN,2400 BLOCK ASHBY AVE,Berkeley,CA,37.856111, -122.260248
1864,VEHICLE STOLEN,2600 BLOCK HILGARD AVE,Berkeley,CA,37.878904, -122.258814
1865,ASSAULT/BATTERY MISD.,2000 BLOCK PRINCE ST,Berkeley,CA,37.852871, -122.26799
1866,ROBBERY,2900 BLOCK TELEGRAPH AVE,Berkeley,CA,37.857452, -122.259548
1867,ASSAULT/BATTERY MISD.,2300 BLOCK TELEGRAPH AVE,Berkeley,CA,37.868714, -122.259189
1868,BURGLARY AUTO,1800 BLOCK 5TH ST,Berkeley,CA,37.870185, -122.299609
1869,ALCOHOL OFFENSE,1100 BLOCK SUTTER ST,Berkeley,CA,37.888072, -122.272344
1870,BURGLARY COMMERCIAL,2600 BLOCK TELEGRAPH AVE,Berkeley,CA,37.862927, -122.258784
1871,THEFT FROM AUTO,2400 BLOCK SACRAMENTO ST,Berkeley,CA,37.863839, -122.281391
1872,BURGLARY AUTO,2400 BLOCK ASHBY AVE,Berkeley,CA,37.856111, -122.260248
1873,THEFT MISD. (UNDER $950),1000 BLOCK EUCLID AVE,Berkeley,CA,37.891594, -122.264883
1874,VEHICLE RECOVERED,900 BLOCK HEINZ AVE,Berkeley,CA,37.853552, -122.291561
1875,THEFT MISD. (UNDER $950),2700 BLOCK WALKER ST,Berkeley,CA,37.860459, -122.266139
1876,BURGLARY RESIDENTIAL,2532 DWIGHT WAY,Berkeley,CA,37.865324, -122.256883
1877,DOMESTIC VIOLENCE,2900 BLOCK MARTIN LUTHER KING JR WAY,Berkeley,CA,37.855998, -122.271278
1878,VEHICLE STOLEN,1600 BLOCK PRINCE ST,Berkeley,CA,37.85177, -122.276489
1879,THEFT MISD. (UNDER $950),1400 BLOCK UNIVERSITY AVE,Berkeley,CA,37.870054, -122.284263
1880,VANDALISM,1400 BLOCK SHATTUCK AVE,Berkeley,CA,37.881957, -122.269551
1881,BURGLARY RESIDENTIAL,1500 BLOCK HEARST AVE,Berkeley,CA,37.872158, -122.282066
1882,THEFT FROM AUTO,1500 BLOCK HARMON ST,Berkeley,CA,37.848812, -122.278043
1883,THEFT FELONY (OVER $950),2300 BLOCK TELEGRAPH AVE,Berkeley,CA,37.868714, -122.259189
1884,VEHICLE STOLEN,2700 BLOCK DWIGHT WAY,Berkeley,CA,37.865748, -122.253396
1885,THEFT FROM AUTO,900 BLOCK ALLSTON WAY,Berkeley,CA,37.86549, -122.295702
1886,BURGLARY AUTO,1600 BLOCK SHATTUCK AVE,Berkeley,CA,37.878113, -122.269114
1887,THEFT MISD. (UNDER $950),2300 SHATTUCK AVE,Berkeley,CA,37.867176, -122.267802
1888,IDENTITY THEFT,2700 BLOCK DWIGHT WAY,Berkeley,CA,37.865748, -122.253396
1889,VEHICLE STOLEN,1400 BLOCK 8TH ST,Berkeley,CA,37.87783, -122.298557
1890,THEFT FELONY (OVER $950),1500 BLOCK FRANCISCO ST,Berkeley,CA,37.873976, -122.282257
1891,THEFT MISD. (UNDER $950),2100 BLOCK SHATTUCK AVE,Berkeley,CA,37.871167, -122.268285
1892,VANDALISM,2600 BLOCK SHATTUCK AVE,Berkeley,CA,37.861677, -122.26716
1893,BURGLARY RESIDENTIAL,1600 BLOCK ACTON ST,Berkeley,CA,37.876339, -122.285012
1894,BURGLARY RESIDENTIAL,2700 BLOCK PIEDMONT AVE,Berkeley,CA,37.862024, -122.251212
1895,THEFT FROM AUTO,2400 BLOCK HILLSIDE AVE,Berkeley,CA,37.867373, -122.249515
